default,revolving_utilization_of_unsecured_lines,age,number_of_time30_59days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90days_late,number_real_estate_loans_or_lines,number_of_time60_89days_past_due_not_worse,number_of_dependents,probability_default,score,decision,risk_band
0,0.055903394,75,0,2833.0,5400.0,17,0,2,0,0,0.010011014651828819,990,accept,Medium
0,0.0,56,0,0.27835957,14800.0,7,0,2,0,0,0.009738408362945301,990,accept,Medium
0,0.014505818,68,0,1.34156051,1255.0,20,0,3,0,0,0.016164445984553796,984,accept,Medium
0,0.764572722,51,2,1439.0,5400.0,11,0,1,0,1,0.31215345615654105,688,reject,High
0,0.80954813,70,0,0.474521142,8300.0,8,0,1,0,0,0.03414725814933779,966,accept,Medium
0,0.250442274,69,0,0.428850378,4096.0,8,0,1,0,0,0.012139366502538131,988,accept,Medium
0,0.561064795,31,0,0.112084738,10384.0,11,0,0,0,0,0.05678779934532244,943,reject,High
0,0.057917683,62,0,0.353264066,5100.0,5,0,1,0,0,0.008300404889753905,992,accept,Medium
0,0.0,40,0,2249.0,5400.0,6,0,1,0,0,0.01081418187218791,989,accept,Medium
0,0.404452139,40,0,0.074376125,45000.0,9,0,2,0,1,0.021356381300078504,979,accept,Medium
0,0.712136123,37,0,0.218397372,7000.0,9,0,0,0,1,0.07120717992001015,929,reject,High
0,0.21466808,53,0,0.1979901,6666.0,12,0,0,0,1,0.017567191849791736,982,accept,Medium
0,0.0,58,0,0.0,5400.0,7,0,0,0,0,0.009905759516027278,990,accept,Medium
0,0.00419504,35,0,0.413711021,4200.0,18,0,1,0,4,0.018148387886330497,982,accept,Medium
0,0.13099931,53,0,0.415881177,3500.0,15,0,0,0,2,0.020084320209084842,980,accept,Medium
0,0.325412935,64,0,0.408435341,8250.0,11,0,2,0,0,0.017154587053124365,983,accept,Medium
0,0.260806688,34,0,0.092272443,4800.0,7,0,0,0,0,0.020185988203674208,980,accept,Medium
0,0.251289313,50,0,0.515320334,4666.0,12,0,1,0,0,0.026477021779546153,974,accept,Medium
0,0.039112934,82,0,0.005791992,7941.0,5,0,0,0,0,0.007302549315746884,993,accept,Medium
0,0.028317735,52,0,0.032048442,6770.0,3,0,0,0,1,0.00994350775910267,990,accept,Medium
0,0.006046333,65,0,0.002499375,4000.0,8,0,0,0,1,0.008440859385659,992,accept,Medium
0,0.061322448,69,0,0.011425307,3500.0,4,0,0,0,0,0.007520899233432665,992,accept,Medium
0,0.540362678,61,0,0.462561342,6316.0,16,0,2,0,0,0.04516848067282141,955,accept,Medium
0,0.028469751,86,0,29.0,5400.0,4,0,0,0,0,0.007307831327334451,993,accept,Medium
0,0.013742288,30,0,14.0,5400.0,3,0,0,0,0,0.012190159941918742,988,accept,Medium
0,0.003838943,50,1,0.229824311,7000.0,11,0,0,0,3,0.04304312857215839,957,accept,Medium
0,0.132811651,40,0,0.009651475,3729.0,3,0,0,0,0,0.012467762722805215,988,accept,Medium
0,0.07922823,37,0,0.462143153,2416.0,11,0,1,0,0,0.01625499268054246,984,accept,Medium
0,0.64873296,40,1,0.402060294,6600.0,10,0,2,0,3,0.1928597939927914,807,reject,High
0,0.215177216,51,0,0.203493592,12250.0,6,0,2,0,3,0.013390629679572608,987,accept,Medium
0,0.017090132,88,0,11.0,5400.0,10,0,0,0,0,0.00914317222964611,991,accept,Medium
1,0.997529557,47,1,0.08668942,7324.0,7,0,0,0,0,0.26641582649051476,734,reject,High
0,1.126455907,35,1,0.123256691,2652.0,4,0,0,0,0,0.35328825011864373,647,reject,High
0,0.869053474,40,1,0.274312059,6940.0,12,0,2,0,0,0.2558307573402183,744,reject,High
0,0.020619835,73,0,372.0,5400.0,9,0,0,0,0,0.008952911093340933,991,accept,Medium
0,0.35802918,46,0,0.738380652,4754.0,9,0,1,0,2,0.03542996271634406,965,accept,Medium
0,0.240429615,47,1,0.196019975,13416.0,10,0,1,0,0,0.05349824151649658,947,reject,High
0,0.220207801,48,0,0.170788305,15082.0,7,0,2,0,3,0.014333306638879634,986,accept,Medium
0,0.702588424,36,0,0.59122466,3600.0,11,0,1,0,3,0.11263070963680033,887,reject,High
0,0.104127166,53,0,1.229723992,4709.0,11,0,1,0,0,0.01562790623459201,984,accept,Medium
0,0.031998476,67,0,0.007116105,2669.0,7,0,0,0,0,0.008612846210019977,991,accept,Medium
0,0.974401707,48,0,0.764207981,17366.0,12,0,6,0,1,0.1692782572591163,831,reject,High
0,1.053893539,54,2,0.495722037,9583.0,7,0,2,0,0,0.36362950222465557,636,reject,High
0,0.892162561,40,0,1.452775775,4160.0,16,0,2,0,3,0.1632181157873921,837,reject,High
1,0.9999999,28,0,0.0,900.0,0,0,0,0,3,0.1839549787787595,816,reject,High
0,0.058340658,54,0,0.521495701,5000.0,17,0,1,0,0,0.014735719961811592,985,accept,Medium
0,0.014396726,50,0,1175.0,5400.0,4,0,1,0,0,0.009792764391994169,990,accept,Medium
0,0.9999999,47,2,0.858237974,9000.0,9,1,6,3,0,0.4027213769623097,597,reject,High
0,0.050900784,40,0,0.396188096,6400.0,15,0,2,0,3,0.01789702225648525,982,accept,Medium
1,0.254107624,51,0,7457.0,5400.0,8,0,3,0,0,0.02652956519641523,973,accept,Medium
0,0.9999999,53,0,0.284075264,2178.0,3,0,0,1,3,0.34557138637851104,654,reject,High
1,0.830339321,30,0,0.202389661,4100.0,2,0,1,0,2,0.11099978939904992,889,reject,High
0,0.0,37,0,1.009998,5000.0,7,0,3,0,4,0.021274789561169308,979,accept,Medium
0,0.502593588,55,0,0.262661333,13248.0,12,0,1,0,1,0.03769410258442728,962,accept,Medium
0,0.176292651,38,0,473.0,5400.0,6,0,0,0,3,0.016487891836678994,984,accept,Medium
0,0.9999999,28,1,487.0,5400.0,3,0,0,0,0,0.2820106543317433,718,reject,High
0,0.034868996,81,0,0.017391304,4484.0,6,0,0,0,0,0.007441533889746256,993,accept,Medium
0,0.103421233,64,0,0.021218344,1460.0,2,0,0,0,0,0.009072013251389947,991,accept,Medium
0,0.0,45,0,0.356938806,6650.0,4,0,2,0,2,0.010826387785157949,989,accept,Medium
1,0.193486915,54,2,0.678680721,2940.0,10,0,2,0,0,0.11478795168515227,885,reject,High
0,0.735466362,31,0,0.15266996,4250.0,7,1,0,0,1,0.3454383071374398,655,reject,High
0,0.100977244,61,0,1887.0,5400.0,19,0,0,0,2,0.015105126511316878,985,accept,Medium
0,0.133346816,61,0,1652.0,5400.0,16,0,1,0,0,0.011452454975480222,989,accept,Medium
0,0.010449478,63,0,1431.0,5400.0,11,0,1,0,0,0.009471301267445893,991,accept,Medium
0,0.012059081,62,0,0.182837051,9100.0,5,0,1,0,1,0.008057925646512426,992,accept,Medium
0,0.022189765,35,0,0.450868373,4375.0,6,0,2,0,0,0.011423692600971374,989,accept,Medium
0,0.009441518,48,1,0.202079445,3750.0,11,0,1,0,0,0.036837747425568224,963,accept,Medium
1,0.9999999,49,0,0.001345895,5200.0,0,0,0,0,6,0.1894759997718163,811,reject,High
0,0.636712421,51,0,0.432709716,6627.0,11,0,2,0,0,0.0655277472247052,934,reject,High
0,0.835118605,56,0,0.318568646,9752.0,7,0,1,0,1,0.0602072636247344,940,reject,High
0,0.055743032,63,0,0.337951721,7000.0,7,0,1,0,0,0.008707863227698873,991,accept,Medium
0,0.011831989,72,0,20.0,5400.0,5,0,0,0,0,0.0072834467766964145,993,accept,Medium
0,0.01063752,81,0,6.371833604,8605.0,6,0,0,0,0,0.0073787780890964254,993,accept,Medium
0,0.802461793,78,0,0.957183805,5581.0,19,0,2,0,1,0.06583861048317763,934,reject,High
0,0.9999999,34,0,0.175164967,5000.0,4,0,0,0,1,0.11644590623070718,884,reject,High
0,0.445632247,56,0,0.371052632,4179.0,7,0,1,0,1,0.03030267998880988,970,accept,Medium
0,0.005444142,41,0,0.122200478,4598.0,4,0,0,0,0,0.010489503626436945,990,accept,Medium
0,0.570376882,27,0,1.589595376,864.0,5,1,0,0,0,0.22920490559852208,771,reject,High
0,0.274765223,23,1,0.037758831,820.0,3,0,0,0,0,0.06053268439522076,939,reject,High
0,0.0,72,0,1403.0,5400.0,4,0,1,0,1,0.00801399099253397,992,accept,Medium
0,0.0,64,0,0.364767518,4580.0,14,0,2,0,0,0.010485998499012338,990,accept,Medium
0,0.0,59,0,1638.0,5400.0,6,0,1,0,0,0.008790765023452666,991,accept,Medium
0,0.037405801,61,0,0.380326818,3120.0,13,0,1,0,0,0.011090243533284248,989,accept,Medium
0,0.363864433,31,0,0.37438585,9158.0,10,0,2,0,0,0.023315127083296586,977,accept,Medium
0,0.034481966,82,0,0.257790368,6000.0,6,0,2,0,0,0.0076641316749087324,992,accept,Medium
0,0.9999999,49,0,1284.0,5400.0,4,0,2,0,0,0.09031969880932364,910,reject,High
0,0.255695572,33,0,2826.0,5400.0,11,0,1,0,0,0.025504941897657785,974,accept,Medium
0,0.738559322,32,2,0.013417522,3800.0,2,0,0,1,0,0.29481146203142916,705,reject,High
0,0.03874175,43,0,0.419594402,3500.0,5,0,1,0,2,0.011185863945658429,989,accept,Medium
0,0.007510337,40,0,0.225539856,3750.0,8,0,1,0,3,0.011540778912537866,988,accept,Medium
0,0.577848362,47,0,0.380165289,3750.0,10,0,1,0,2,0.06211628159274636,938,reject,High
0,0.9999999,62,1,0.355081967,3049.0,2,0,0,0,2,0.22646104258000155,774,reject,High
0,0.035608754,48,0,0.227590803,3000.0,11,0,1,0,0,0.011732885267072682,988,accept,Medium
0,0.155894526,57,0,0.632023659,4733.0,12,0,2,0,0,0.018817945054706842,981,accept,Medium
0,0.9999999,47,0,2061.0,5400.0,6,0,2,0,0,0.09508345872802967,905,reject,High
0,0.294335089,32,0,0.562859796,5384.0,12,0,1,0,0,0.031220432491621965,969,accept,Medium
0,0.08543433,62,0,0.141711921,11600.0,14,0,1,0,0,0.009709740514765034,990,accept,Medium
0,0.091904889,54,0,1316.0,5400.0,5,0,1,0,0,0.009732785379257109,990,accept,Medium
0,0.452989093,58,0,0.27072758,6500.0,13,0,3,1,0,0.07495076589252476,925,reject,High
0,0.593086886,37,1,0.650569886,6667.0,10,0,2,0,3,0.16432211702368288,836,reject,High
0,0.179378255,39,0,0.250099987,7500.0,21,0,1,0,3,0.022043050382981058,978,accept,Medium
0,0.035976542,32,0,0.176974718,7000.0,16,0,0,0,0,0.016012703772668183,984,accept,Medium
0,0.055326817,59,0,0.71914043,2000.0,16,0,1,0,0,0.014417503305223296,986,accept,Medium
0,0.266576531,56,0,0.021871583,6400.0,5,0,0,0,6,0.014875739498161239,985,accept,Medium
0,0.861138861,46,0,0.014084507,2200.0,3,0,0,0,0,0.13261345611710137,867,reject,High
0,0.080413316,43,0,0.065755449,8120.0,3,0,0,0,1,0.010747022591620964,989,accept,Medium
1,0.9999999,40,4,0.236705318,2500.0,6,0,0,1,2,0.47441610165444525,526,reject,High
0,0.0,57,0,0.0,5000.0,3,0,0,0,0,0.008831970007156143,991,accept,Medium
0,0.017881737,58,0,0.279753893,5200.0,13,0,2,0,0,0.010685779176560975,989,accept,Medium
0,0.004703195,51,0,0.387378944,3200.0,16,0,1,0,1,0.01437324791699219,986,accept,Medium
1,0.439941341,53,2,0.471799808,5194.0,9,1,1,0,0,0.3444027337104325,656,reject,High
0,0.011349716,73,0,0.014271152,980.0,3,0,0,0,0,0.008228596199213166,992,accept,Medium
0,0.033530488,84,0,0.003098155,7100.0,3,0,0,0,0,0.007243031862628887,993,accept,Medium
0,0.020871968,72,0,16.0,5400.0,3,0,0,0,0,0.007222737305346488,993,accept,Medium
0,0.644903398,25,0,0.569892473,650.0,5,0,0,0,0,0.07026895605963594,930,reject,High
1,0.89536685,54,2,1.220487196,1600.0,6,0,1,0,1,0.34810891586205683,652,reject,High
0,0.13384311,60,0,659.0,5400.0,3,0,1,0,0,0.009363125110202517,991,accept,Medium
0,0.230381288,54,0,0.327534493,3333.0,5,0,0,0,2,0.01836676827094108,982,accept,Medium
0,0.309314079,46,0,0.275296627,7500.0,8,0,1,0,1,0.01902974188659687,981,accept,Medium
0,0.026664692,23,0,0.057247259,820.0,2,0,0,0,0,0.01418757978185228,986,accept,Medium
1,0.895535253,32,1,0.908311911,3500.0,9,0,2,0,0,0.29381430453918655,706,reject,High
0,0.002301307,40,0,0.012998347,21771.0,9,0,0,0,1,0.011020236823313176,989,accept,Medium
0,0.773156098,43,0,0.581135761,7166.0,15,0,1,0,2,0.13313085906185676,867,reject,High
0,0.9999999,46,0,484.0,5400.0,1,2,0,1,0,0.4846465095002409,515,reject,High
0,0.590404177,35,0,1.058823529,4368.0,5,0,2,0,1,0.07120376353333352,929,reject,High
0,0.005671945,49,0,3094.0,5400.0,12,0,1,0,0,0.013553235786520144,986,accept,Medium
0,0.138953682,25,0,0.244427364,1300.0,2,0,0,0,0,0.016969807298888886,983,accept,Medium
0,0.059803419,70,0,0.029153355,2503.0,5,0,0,0,0,0.008093218007234948,992,accept,Medium
0,0.9999999,73,0,0.0,385.0,0,0,0,0,0,0.025616574802447917,974,accept,Medium
0,0.005831093,70,0,0.106846967,10500.0,14,0,1,0,0,0.009202002460781384,991,accept,Medium
0,0.332912919,54,1,0.547693686,11164.0,15,0,4,0,0,0.07937362389566377,921,reject,High
1,0.997827032,32,0,0.318729785,3400.0,6,1,1,0,0,0.4207757907536795,579,reject,High
0,0.447252053,35,1,0.378430244,5210.0,9,0,1,0,1,0.09170861556363072,908,reject,High
0,0.005485401,43,0,0.482919513,6000.0,14,0,2,0,0,0.016482196486738057,984,accept,Medium
0,0.146661235,73,0,180.0,5400.0,11,0,0,0,0,0.01122387561376004,989,accept,Medium
1,0.9999999,51,1,0.070289983,17000.0,3,1,0,0,6,0.24608959377923834,754,reject,High
0,0.008832715,58,0,1.139657655,6250.0,14,0,3,0,0,0.018584749153325412,981,accept,Medium
0,0.022978127,69,1,0.347963372,9500.0,14,0,3,0,1,0.0355879165780484,964,accept,Medium
0,0.63976433,64,0,4458.0,5400.0,20,0,2,0,0,0.04119495644451193,959,accept,Medium
0,0.268105073,58,0,0.732238486,2800.0,12,0,2,0,0,0.02592419841115754,974,accept,Medium
0,0.005417197,54,0,0.465306939,5000.0,12,0,1,0,0,0.012595043552253011,987,accept,Medium
0,0.147153458,54,0,0.479634691,15000.0,16,0,3,0,1,0.01919249824921669,981,accept,Medium
0,0.621179411,46,0,0.278350515,3200.0,3,0,0,0,0,0.0677554187877537,932,reject,High
0,0.9999999,22,0,0.214881334,1558.0,1,0,0,0,0,0.1282160373185598,872,reject,High
0,0.012833396,68,0,0.033149171,3800.0,8,0,0,0,0,0.008504835300910663,991,accept,Medium
0,0.035582758,51,0,0.238169123,11600.0,10,0,1,0,4,0.010408628979682774,990,accept,Medium
0,0.14555204,68,0,0.242298533,13016.0,10,0,3,0,0,0.010334318380587303,990,accept,Medium
0,0.591501118,50,1,0.041494813,8000.0,9,1,0,0,0,0.24173702366283598,758,reject,High
0,0.273359966,62,0,2144.0,5400.0,9,0,2,0,0,0.01350802982467112,986,accept,Medium
0,0.064333234,51,0,0.434250394,8250.0,16,0,1,0,1,0.015638363464036062,984,accept,Medium
0,0.522047795,53,0,0.072652902,5133.0,3,0,0,0,0,0.057485340468207136,943,reject,High
0,0.005499894,45,0,0.362804144,4150.0,7,0,1,0,0,0.010896117021499546,989,accept,Medium
0,0.03837642,78,0,0.146107284,4790.0,6,0,1,0,0,0.007397707577377883,993,accept,Medium
0,0.09793194,61,0,1858.0,5400.0,12,0,2,0,0,0.010170303088786282,990,accept,Medium
0,0.003839912,86,0,0.001332889,3000.0,2,0,0,0,0,0.007390493225936422,993,accept,Medium
1,0.612903226,56,0,0.296330444,5422.0,9,0,0,1,0,0.25216822741311595,748,reject,High
0,0.384799542,30,0,0.252358823,7100.0,29,0,0,0,0,0.03561129898292989,964,accept,Medium
0,0.097085845,46,0,0.386829613,9900.0,7,0,1,0,4,0.011598261354316797,988,accept,Medium
0,0.458970006,60,0,0.166692704,6400.0,4,0,1,0,1,0.019962758897975844,980,accept,Medium
0,0.424332876,61,0,0.060253985,3700.0,6,0,0,0,0,0.01964771255477263,980,accept,Medium
0,0.020441763,36,0,0.083642586,45000.0,18,0,2,0,2,0.01926555511142457,981,accept,Medium
0,0.054158556,63,0,355.0,5400.0,5,0,0,0,0,0.007890343163510276,992,accept,Medium
0,0.152924975,59,1,0.329567256,9381.0,6,1,1,0,0,0.1717899555450923,828,reject,High
0,0.047519843,49,0,0.87089403,3500.0,5,0,1,0,0,0.01148224263500322,989,accept,Medium
0,0.981120755,46,2,0.247448345,4016.0,3,2,0,1,0,0.539445584526772,461,reject,High
0,0.131885215,60,0,0.507605389,2300.0,7,1,2,0,0,0.165663435860314,834,reject,High
0,0.975604879,61,0,1102.0,5400.0,2,0,1,0,1,0.04747770142267938,953,accept,Medium
0,0.0,28,0,0.0,1200.0,3,0,0,0,0,0.013452011819651966,987,accept,Medium
0,0.0,56,0,336.0,5400.0,10,0,0,0,0,0.011007702762672334,989,accept,Medium
1,0.9999999,52,0,0.0,4200.0,0,1,0,0,5,0.3635033454771317,636,reject,High
0,0.96182011,32,0,0.195915763,4700.0,10,0,0,0,0,0.11853885315801208,881,reject,High
0,0.041595976,52,0,0.340895802,8550.0,12,0,2,0,1,0.01263676818608548,987,accept,Medium
0,0.197587712,34,1,0.284868319,6416.0,10,0,1,0,1,0.0641192329327514,936,reject,High
0,0.392342609,66,0,0.739948119,3083.0,16,0,2,0,0,0.03972214315091116,960,accept,Medium
0,0.139286781,63,0,0.278715161,8000.0,16,0,3,0,0,0.012959471681061041,987,accept,Medium
1,0.473329678,36,0,0.505936263,4800.0,14,0,1,1,3,0.11729380674864856,883,reject,High
0,0.052153535,74,0,107.0,5400.0,6,0,0,0,0,0.00790900312319781,992,accept,Medium
0,0.087804986,46,0,0.596355427,6200.0,14,0,2,0,1,0.019490228603010303,981,accept,Medium
0,0.612320651,57,0,0.141190007,6083.0,12,0,1,0,0,0.05174775303067551,948,reject,High
0,0.105674431,39,0,0.288435578,20000.0,12,0,2,0,2,0.016143763990848544,984,accept,Medium
0,0.0,73,0,76.0,5400.0,1,0,0,0,0,0.0071298108222628675,993,accept,Medium
0,0.291338583,36,0,0.183641975,2591.0,10,0,0,0,2,0.024498110874960316,976,accept,Medium
0,0.780339582,54,0,0.150821895,5900.0,5,0,0,0,0,0.06933926200526044,931,reject,High
0,0.085366418,32,0,0.0869619,8083.0,6,0,0,0,0,0.010552179195584762,989,accept,Medium
0,0.0,69,0,0.0,12500.0,3,0,0,0,0,0.007295910065334348,993,accept,Medium
0,0.9999999,26,0,0.08420351,4500.0,1,0,0,0,0,0.15573114149285955,844,reject,High
0,0.139230595,42,0,0.675078864,4120.0,20,0,1,0,0,0.028040426793317037,972,accept,Medium
0,0.952081917,60,0,0.261639532,3500.0,7,0,0,0,1,0.07911672275713605,921,reject,High
0,0.068054949,66,0,0.50965251,2848.0,5,0,1,0,0,0.009728143743851218,990,accept,Medium
0,0.059885878,56,0,119.0,5400.0,9,0,0,0,0,0.010830458581008243,989,accept,Medium
0,0.002962744,42,0,2400.0,5400.0,5,0,2,0,0,0.010593943026507215,989,accept,Medium
0,0.687120922,62,0,0.496790434,7944.0,10,0,2,0,0,0.03596041278984366,964,accept,Medium
0,0.017384545,77,0,0.006996502,2000.0,3,0,0,0,0,0.007526871908606507,992,accept,Medium
0,0.052787629,28,0,0.110920245,4074.0,11,0,0,0,0,0.01491189936631689,985,accept,Medium
0,0.321126016,57,0,0.633072469,15716.0,17,0,3,0,1,0.02817543289140853,972,accept,Medium
0,0.60081284,42,0,0.344550208,7458.0,12,0,1,0,0,0.05978120355144801,940,reject,High
0,0.07769741,58,0,0.271491403,2500.0,6,0,1,0,1,0.00997872446301595,990,accept,Medium
0,0.647578237,59,0,0.420116054,7754.0,13,0,1,0,0,0.0436072323763299,956,accept,Medium
0,0.011680377,56,0,0.51521884,4500.0,17,0,1,0,0,0.01368766765409831,986,accept,Medium
0,0.291257719,58,0,0.657907662,4071.0,9,0,1,0,0,0.021544720999869763,978,accept,Medium
0,0.940930681,49,0,0.254697759,4416.0,6,0,0,0,0,0.10832662669963497,892,reject,High
0,0.37312984,65,0,0.026297086,5627.0,4,0,0,0,1,0.01351140090559539,986,accept,Medium
0,0.033109836,57,0,0.303097938,11200.0,8,0,2,0,2,0.009703765563625618,990,accept,Medium
0,0.9999999,42,1,0.254372814,2000.0,4,1,0,0,1,0.48325900518815346,517,reject,High
0,0.404334886,53,2,0.394157663,7496.0,11,0,0,0,1,0.15102717922938297,849,reject,High
0,0.367254425,58,0,0.21937468,11705.0,19,1,2,1,1,0.08480589454595733,915,reject,High
0,0.367116103,52,0,0.643981852,3746.0,10,0,1,0,0,0.031222935974405938,969,accept,Medium
0,0.000840816,69,0,0.283250287,7826.0,8,0,1,0,0,0.008339746102477468,992,accept,Medium
0,0.033999015,73,0,0.176100629,2702.0,10,0,0,0,0,0.010179564306150555,990,accept,Medium
0,0.429069092,33,0,0.287742683,3450.0,4,0,0,0,0,0.030694371622643667,969,accept,Medium
0,0.0,57,0,0.0,9000.0,3,0,0,0,0,0.008770743890074342,991,accept,Medium
0,0.744170553,46,0,0.25109956,2500.0,3,0,1,0,0,0.07136208934386343,929,reject,High
1,1.145712783,59,2,569.0,5400.0,9,0,0,0,1,0.3791305991795237,621,reject,High
0,0.028133109,62,0,7970.0,5400.0,19,0,6,0,0,0.018561958066789654,981,accept,Medium
0,0.021155757,40,0,0.272104181,5835.0,5,0,2,0,0,0.010717573487832095,989,accept,Medium
0,0.134443022,30,1,988.0,5400.0,6,0,1,0,0,0.04986182844700569,950,accept,Medium
0,0.827401275,49,0,0.925744489,7756.0,14,0,2,0,1,0.14687187505886734,853,reject,High
0,0.051466205,59,0,0.315860505,18523.0,12,0,1,0,1,0.009864512069418211,990,accept,Medium
0,0.074800186,57,0,0.511329916,7413.0,8,0,1,0,0,0.010600020208676855,989,accept,Medium
0,0.054343891,44,0,0.430087154,7916.0,14,0,3,0,1,0.017436608733541244,983,accept,Medium
1,1.107309487,58,1,0.370136187,6167.0,10,0,1,0,1,0.28990537881644707,710,reject,High
0,0.000229002,53,0,0.172971563,7665.0,7,0,1,0,5,0.009687313423598475,990,accept,Medium
0,0.349504675,31,0,0.178895301,2425.0,5,0,0,1,1,0.12232300896971465,878,reject,High
0,0.9999999,86,0,0.0,5400.0,0,0,0,0,0,0.022569717495304932,977,accept,Medium
0,0.027851483,56,0,0.267094017,6083.0,6,0,1,0,0,0.008913061221356695,991,accept,Medium
0,0.802416555,48,0,0.12808904,5300.0,5,0,0,0,1,0.08069503506923001,919,reject,High
0,0.052059029,67,0,0.328398385,5200.0,8,0,1,0,2,0.009115512989829749,991,accept,Medium
0,0.012319507,82,0,0.002698651,3334.0,8,0,0,0,0,0.00845846589838383,992,accept,Medium
0,0.9999999,29,1,0.182117283,5166.0,1,1,0,1,0,0.5142586920684391,486,reject,High
0,0.051523508,41,1,0.31747016,6450.0,7,0,1,0,3,0.05173952582194642,948,reject,High
0,0.9999999,32,0,0.076889279,2275.0,2,0,0,0,1,0.1586868254026845,841,reject,High
0,0.0,55,0,0.44501571,3500.0,3,0,1,0,1,0.010080434659045297,990,accept,Medium
0,0.028361797,47,1,0.219501672,9270.0,48,0,1,0,1,0.03950676570696848,960,accept,Medium
0,0.052907668,30,0,0.520368947,1300.0,8,0,1,0,1,0.01488090349007603,985,accept,Medium
0,0.461485313,49,0,0.39329806,4535.0,7,0,1,0,0,0.034714222053602084,965,accept,Medium
0,0.450549451,37,2,835.0,5400.0,3,1,0,0,2,0.3217342032192704,678,reject,High
0,0.874843763,39,1,0.551074821,6000.0,13,0,1,0,2,0.2977416361513816,702,reject,High
0,0.061191462,66,0,0.548826291,2129.0,9,0,1,0,1,0.01260698425487437,987,accept,Medium
0,0.0,59,1,1517.0,5400.0,5,0,0,0,1,0.032319468410860336,968,accept,Medium
0,0.002814287,68,0,0.000869943,2298.0,5,0,0,0,0,0.007693351767021359,992,accept,Medium
1,0.9999999,37,0,0.0,1738.0,3,0,0,0,0,0.14032546918537506,860,reject,High
0,0.985716553,44,3,0.351581941,5625.0,6,0,2,0,1,0.35014048329045466,650,reject,High
0,0.371444267,47,0,0.412794001,8800.0,17,0,2,0,0,0.027544109385496875,972,accept,Medium
0,0.0,50,0,0.32260228,8945.0,9,0,1,0,3,0.010378058699806672,990,accept,Medium
0,0.007870399,86,0,508.0,5400.0,9,0,1,0,0,0.008829142097667757,991,accept,Medium
0,0.68107973,48,2,0.504033672,2850.0,9,0,1,1,3,0.329667926557637,670,reject,High
0,0.126887311,52,0,0.686465083,8333.0,8,0,2,0,1,0.01625619738329589,984,accept,Medium
0,0.686888525,55,0,0.333501006,21867.0,12,0,2,0,0,0.045958001802794496,954,accept,Medium
0,0.432141965,32,1,0.566968781,4964.0,9,0,2,0,1,0.1040289719600259,896,reject,High
0,0.399732229,64,0,0.105630729,6872.0,8,0,0,0,2,0.018002887188382017,982,accept,Medium
0,0.263394554,60,0,0.37838446,13332.0,20,0,1,0,1,0.016281555281707508,984,accept,Medium
0,0.119423867,60,0,0.66136888,3900.0,15,0,1,0,5,0.01644760830607437,984,accept,Medium
0,0.563109469,72,0,1.14349704,6250.0,18,0,3,0,1,0.05267354831861179,947,reject,High
0,0.473438374,50,0,0.317188668,12036.0,6,0,2,0,0,0.026716652461190225,973,accept,Medium
0,0.049443558,49,0,3510.0,5400.0,7,0,1,0,2,0.012306109832456103,988,accept,Medium
0,0.916334661,40,1,0.043304464,1500.0,3,0,0,0,2,0.247440491737007,753,reject,High
0,0.9999999,46,0,0.33167638,5833.0,7,0,2,0,4,0.08101735868660075,919,reject,High
0,0.41861986,56,0,0.411155508,12262.0,10,0,3,0,3,0.026134297253395267,974,accept,Medium
